315392,101,188,3522,6135,-66,165696,97,254,3388,7459,9216,27776
315456,101,217,3521,6135,-47,153856,105,65,3174,7732,9216,8453
315456,101,217,3521,6135,-69,166752,96,301,3388,7450,9216,27776
316928,102,249,3521,6135,-47,154176,105,55,3177,7725,9216,8453
316928,102,249,3521,6135,-67,166976,97,115,3385,7438,9216,27776
317696,101,97,3520,6135,-48,154432,104,47,3178,7718,9216,8453
317696,101,97,3520,6135,-68,167296,96,154,3384,7429,9216,27776
318080,101,106,3520,6135,-48,154848,105,46,3181,7713,9216,8453
318080,101,106,3520,6135,-66,168512,97,86,3387,7425,9216,27776
317888,102,136,3519,6142,-49,155040,104,54,3183,7706,9216,8453
317888,102,136,3519,6142,-68,168512,96,251,3389,7418,9216,27776
317504,102,171,3520,6145,-49,155392,104,46,3182,7703,9216,8453
317504,102,171,3520,6145,-63,169728,97,152,3388,7408,9216,27776
310720,100,232,3517,6145,-50,156352,105,58,3183,7696,9216,8453
310720,100,232,3517,6145,-75,172064,97,456,3391,7400,9216,27776
325632,101,154,3514,6161,-55,54752,99,261,3488,7264,9216,27776
323968,100,142,3514,6154,-55,157056,105,48,3173,7623,9216,8453
323968,100,142,3514,6154,-56,55168,99,89,3494,7249,9216,27776
328896,100,98,3513,6154,-52,140192,104,46,3174,7620,9216,8453
328896,100,98,3513,6154,-47,55391,98,125,3499,7235,9216,27776
316096,101,123,3514,6154,-52,148192,104,57,3174,7620,9216,8453
316096,101,123,3514,6154,-40,57640,99,118,3502,7221,9216,27776
225280,100,142,3514,6154,-54,122943,114,5758,3172,7618,9216,8453
225280,100,142,3514,6154,-43,65712,99,125,3508,7204,9216,27776
187520,100,178,3515,6147,-52,86240,86,14190,3173,7618,9216,8453
187520,100,178,3515,6147,-46,65744,99,134,3513,7186,9216,27776
243583,101,100,3514,6145,-52,72648,80,4617,3171,7620,9216,8453
243583,101,100,3514,6145,-55,63312,98,135,3518,7169,9216,27776
238112,98,474,3514,6140,-55,85215,99,14440,3171,7623,9216,8453
238112,98,474,3514,6140,-46,38248,100,923,3520,7152,9216,27776
194144,100,1695,3515,6135,-52,146544,73,29047,3172,7628,9216,8453
194144,100,1695,3515,6135,-56,37120,101,1486,3526,7140,9216,27776
184448,106,4714,3517,6135,-61,159680,107,25900,3170,7628,9216,8453
184448,106,4714,3517,6135,-61,38776,98,676,3531,7128,9216,27776
139823,100,7987,3517,6135,-51,104912,119,8202,3170,7628,9216,8453
139823,100,7987,3517,6135,-50,40672,99,338,3535,7121,9216,27776
148976,89,15717,3514,6135,-55,107872,97,6124,3165,7625,9216,8453
148976,89,15717,3514,6135,-55,45144,97,4656,3541,7108,9216,27776
137887,109,12482,3513,6132,-37,102447,105,4530,3166,7627,9216,8453
137887,109,12482,3513,6132,-42,43296,94,7375,3539,7094,9216,27776
114815,92,10408,3515,6135,-46,74016,103,2820,3169,7632,9216,8453
114815,92,10408,3515,6135,-52,34635,97,5184,3545,7084,9216,27776
120960,89,20121,3523,6140,-51,76272,100,4962,3169,7637,9216,8453
120960,89,20121,3523,6140,-51,32224,98,3790,3543,7072,9216,27776
210944,132,18375,3511,6154,-46,69600,100,2589,3168,7644,9216,8453
210944,132,18375,3511,6154,-71,17872,99,2945,3542,7059,9216,27776
149696,113,14113,3510,6164,-52,77496,106,3936,3171,7647,9216,8453
149696,113,14113,3510,6164,-63,30576,96,3647,3545,7047,9216,27776
133375,99,9557,3507,6161,-64,78912,100,2711,3169,7647,9216,8453
133375,99,9557,3507,6161,-63,93904,96,23172,3543,7039,9216,27776
102256,111,4567,3502,6161,-43,61791,98,7498,3169,7647,9216,8453
102256,111,4567,3502,6161,-60,165792,113,16682,3531,7024,9216,27776
94176,113,3904,3492,6163,-43,38928,109,6995,3168,7647,9216,8453
94176,113,3904,3492,6163,-46,99368,99,10377,3527,7006,9216,27776
114415,100,3772,3487,6168,-58,33075,107,9089,3166,7646,9216,8453
120896,104,934,3486,6171,-69,45892,109,5677,3166,7645,9216,8453
120896,104,934,3486,6171,-44,32836,108,6942,3490,6984,9216,27776
112928,101,1650,3481,6170,-61,38456,94,4800,3166,7645,9216,8453
112928,101,1650,3481,6170,-39,27824,108,11442,3473,6980,9216,27776
88368,100,3052,3467,6177,-58,47464,104,8846,3163,7644,9216,8453
88368,100,3052,3467,6177,-58,16614,102,7800,3465,6975,9216,27776
75552,104,2948,3461,6179,-46,53856,112,3657,3164,7644,9216,8453
